participant_id	session	run	corr_mean	qc
AOMIC-PIOP2_sub-0044_T1w.nii.gz	V1	1	1.627873	1
sub-OAS31070_ses-d0084.nii.gz	V1	1	1.6278772	1
PT030_OpenNeuro_ds005237_sub-141.nii.gz	V1	1	1.6278951	1
sub-CC720685.nii.gz	V1	1	1.6278961	1
sub-520_ses-wave2.nii.gz	V1	1	1.627899	1
sub-331849387418.nii.gz	V1	1	1.6279224	1
sub-567753707774.nii.gz	V1	1	1.6279691	1
sub-431442510774.nii.gz	V1	1	1.6279708	1
PT030_OpenNeuro_ds002620_sub-02.nii.gz	V1	1	1.6279837	1
sub-305664557456.nii.gz	V1	1	1.6279839	1
sub-3306_ses-wave3.nii.gz	V1	1	1.6279907	1
PT030_OpenNeuro_ds004697_sub-23.nii.gz	V1	1	1.6279951	1
JUK_sub-65.nii.gz	V1	1	1.6279993	1
sub-935183687348.nii.gz	V1	1	1.6279998	1
sub-CC720023.nii.gz	V1	1	1.628035	1
sub-OAS30468_ses-d0069.nii.gz	V1	1	1.6281075	1
003_S_6915_I1423364.nii.gz	V1	1	1.6281455	1
PT030_OpenNeuro_ds004217_sub-48.nii.gz	V1	1	1.6281552	1
sub-OAS31066_ses-d0077_run-01.nii.gz	V1	1	1.6281806	1
PT030_OpenNeuro_ds004697_sub-11.nii.gz	V1	1	1.628182	1
sub-547811232638.nii.gz	V1	1	1.6281966	1
sub-OAS30600_ses-d1176_run-02.nii.gz	V1	1	1.6282076	1
PT030_OpenNeuro_ds002886_sub-14.nii.gz	V1	1	1.6282107	1
PT030_OpenNeuro_ds005684_sub-29.nii.gz	V1	1	1.628211	1
PT030_OpenNeuro_ds001894_sub-036.nii.gz	V1	1	1.6282184	1
PT030_OpenNeuro_ds005884_sub-12.nii.gz	V1	1	1.6282219	1
PT030_OpenNeuro_ds005123_sub-022.nii.gz	V1	1	1.6282583	1
sub-497005491341.nii.gz	V1	1	1.6282612	1
sub-196_ses-wave1.nii.gz	V1	1	1.6283023	1
022_S_6822_I1236085.nii.gz	V1	1	1.6283164	1
003_S_4900_I1513708.nii.gz	V1	1	1.6283165	1
sub-OAS31315_sess-d0143.nii.gz	V1	1	1.6283194	1
AOMIC-PIOP2_sub-0175_T1w.nii.gz	V1	1	1.6283332	1
sub-OAS31310_sess-d0082.nii.gz	V1	1	1.6283432	1
JUK_sub-22.nii.gz	V1	1	1.6283485	1
sub-292984908300.nii.gz	V1	1	1.6283886	1
sub-1933_ses-wave1.nii.gz	V1	1	1.6284004	1
sub-781171966594.nii.gz	V1	1	1.6284133	1
sub-OAS30668_sess-d1153_run-01.nii.gz	V1	1	1.6284238	1
sub-OAS30764_ses-d0055.nii.gz	V1	1	1.6284299	1
sub-536531144180.nii.gz	V1	1	1.6284305	1
PT030_OpenNeuro_ds003542_sub-13.nii.gz	V1	1	1.6284622	1
CP0246.nii.gz	V1	1	1.628463	1
sub-ON17159.nii.gz	V1	1	1.6284722	1
PT030_OpenNeuro_ds003242_sub-42.nii.gz	V1	1	1.6285166	1
sub-407454153151.nii.gz	V1	1	1.6285306	1
016_S_6802_I1261605.nii.gz	V1	1	1.6285672	1
CP0019.nii.gz	V1	1	1.628604	1
sub-3608_ses-wave1.nii.gz	V1	1	1.6286055	1
PT030_OpenNeuro_ds004725_sub-46.nii.gz	V1	1	1.6286193	1
CP0025.nii.gz	V1	1	1.6286284	1
PT030_OpenNeuro_ds005237_sub-208.nii.gz	V1	1	1.6286335	1
sub-541782998562.nii.gz	V1	1	1.6286349	1
301_S_6326_I989757.nii.gz	V1	1	1.6286364	1
PT032_Tao_Wu_sub-19.nii.gz	V1	1	1.6286432	1
sub-688_ses-wave1.nii.gz	V1	1	1.6286663	1
sub-4328_ses-wave2.nii.gz	V1	1	1.6286706	1
PT030_OpenNeuro_ds005571_sub-07.nii.gz	V1	1	1.6286755	1
sub-CC610028.nii.gz	V1	1	1.628679	1
sub-1023_ses-wave2.nii.gz	V1	1	1.6287131	1
sub-4240_ses-wave2.nii.gz	V1	1	1.6287369	1
sub-236_ses-wave2.nii.gz	V1	1	1.6287384	1
PT030_OpenNeuro_ds001734_sub-029.nii.gz	V1	1	1.6287574	1
sub-3146_ses-wave3.nii.gz	V1	1	1.6287794	1
PT030_OpenNeuro_ds005123_sub-086.nii.gz	V1	1	1.6287862	1
sub-4301_ses-wave1.nii.gz	V1	1	1.6288612	1
sub-CC710462.nii.gz	V1	1	1.628871	1
sub-3319_ses-wave1.nii.gz	V1	1	1.6289212	1
sub-2043_ses-wave1.nii.gz	V1	1	1.6289353	1
CP0054.nii.gz	V1	1	1.6289408	1
PT030_OpenNeuro_ds004712_sub-05.nii.gz	V1	1	1.6289415	1
JUK_sub-128.nii.gz	V1	1	1.6289495	1
CP0002.nii.gz	V1	1	1.6289711	1
sub-237746771571.nii.gz	V1	1	1.6289995	1
116_S_0382_I1037251.nii.gz	V1	1	1.6290078	1
sub-798868156113.nii.gz	V1	1	1.6290197	1
PT030_OpenNeuro_ds002843_sub-022.nii.gz	V1	1	1.6290311	1
CP0221.nii.gz	V1	1	1.6290334	1
sub-909733533237.nii.gz	V1	1	1.6290466	1
sub-1863_ses-wave2.nii.gz	V1	1	1.6290762	1
006_S_0731_I1236721.nii.gz	V1	1	1.6290869	1
PT030_OpenNeuro_ds002647_sub-89.nii.gz	V1	1	1.6291021	1
PT030_OpenNeuro_ds005899_sub-04.nii.gz	V1	1	1.6291462	1
CP0056.nii.gz	V1	1	1.6291516	1
CP0067.nii.gz	V1	1	1.6291634	1
sub-CC621642.nii.gz	V1	1	1.629165	1
PT030_OpenNeuro_ds004331_sub-08.nii.gz	V1	1	1.629184	1
JUK_sub-126.nii.gz	V1	1	1.6291913	1
PT030_OpenNeuro_ds003831_sub-02.nii.gz	V1	1	1.6291991	1
PT030_OpenNeuro_ds005684_sub-15.nii.gz	V1	1	1.6292187	1
sub-378059971451.nii.gz	V1	1	1.6292292	1
PT030_OpenNeuro_ds005194_sub-08.nii.gz	V1	1	1.6292466	1
PT008_AdolescentBrainDevelopment_sub-18.nii.gz	V1	1	1.6292467	1
sub-211954748415.nii.gz	V1	1	1.6292489	1
sub-652746983023.nii.gz	V1	1	1.6292542	1
sub-520_ses-wave1.nii.gz	V1	1	1.6292561	1
sub-240000170343.nii.gz	V1	1	1.6292591	1
PT030_OpenNeuro_ds005530_sub-17.nii.gz	V1	1	1.6293013	1
PT030_OpenNeuro_ds001748_sub-42.nii.gz	V1	1	1.6293045	1
PT030_OpenNeuro_ds004331_sub-26.nii.gz	V1	1	1.6293141	1
PT030_OpenNeuro_ds006010_sub-28.nii.gz	V1	1	1.6293331	1
sub-575_ses-wave2.nii.gz	V1	1	1.6293554	1
PT030_OpenNeuro_ds001814_sub-07.nii.gz	V1	1	1.6294229	1
sub-OAS30509_ses-d0153_run-02.nii.gz	V1	1	1.6294272	1
sub-654400627499.nii.gz	V1	1	1.6295422	1
041_S_6785_I1219607.nii.gz	V1	1	1.6295478	1
sub-757444485438.nii.gz	V1	1	1.6295561	1
sub-685299118745.nii.gz	V1	1	1.6295764	1
PT030_OpenNeuro_ds002886_sub-49.nii.gz	V1	1	1.6295902	1
AOMIC-PIOP2_sub-0210_T1w.nii.gz	V1	1	1.6296054	1
sub-882690575391.nii.gz	V1	1	1.6296152	1
PT030_OpenNeuro_ds004808_sub-12.nii.gz	V1	1	1.629617	1
sub-288283297862.nii.gz	V1	1	1.6296185	1
PT030_OpenNeuro_ds003653_sub-41.nii.gz	V1	1	1.6296246	1
sub-221264002579.nii.gz	V1	1	1.629634	1
PT030_OpenNeuro_ds005123_sub-081.nii.gz	V1	1	1.6296353	1
sub-108737376161.nii.gz	V1	1	1.6296562	1
PT001_ClevelandCCF_sub-15.nii.gz	V1	1	1.6296732	1
PT030_OpenNeuro_ds004725_sub-74.nii.gz	V1	1	1.6296892	1
PT030_OpenNeuro_ds006010_sub-33.nii.gz	V1	1	1.6297044	1
018_S_4313_I920960.nii.gz	V1	1	1.6297271	1
AOMIC-PIOP2_sub-0020_T1w.nii.gz	V1	1	1.6297619	1
JUK_sub-77.nii.gz	V1	1	1.6297916	1
sub-OAS31233_sess-d0246.nii.gz	V1	1	1.629799	1
sub-547312228567.nii.gz	V1	1	1.6298363	1
sub-ON38044.nii.gz	V1	1	1.6298441	1
PT030_OpenNeuro_ds003542_sub-05.nii.gz	V1	1	1.6298467	1
006_S_0731_I1058014.nii.gz	V1	1	1.6298513	1
sub-670914982191.nii.gz	V1	1	1.6298556	1
sub-2206_ses-wave2.nii.gz	V1	1	1.629859	1
141_S_6116_I1523005.nii.gz	V1	1	1.6299007	1
PT030_OpenNeuro_ds005525_sub-09.nii.gz	V1	1	1.6299119	1
sub-254916339967.nii.gz	V1	1	1.6299129	1
sub-963831379087.nii.gz	V1	1	1.6299417	1
PT030_OpenNeuro_ds004697_sub-09.nii.gz	V1	1	1.6299435	1
sub-ON25658.nii.gz	V1	1	1.6299517	1
sub-659006086496.nii.gz	V1	1	1.6299769	1
sub-CC620085.nii.gz	V1	1	1.6299843	1
168_S_6121_I944772.nii.gz	V1	1	1.6300042	1
sub-833_ses-wave2.nii.gz	V1	1	1.6300431	1
sub-CC710350.nii.gz	V1	1	1.6300707	1
PT030_OpenNeuro_ds001796_sub-62.nii.gz	V1	1	1.630077	1
sub-1007_ses-wave3.nii.gz	V1	1	1.6301075	1
sub-1484_ses-wave2.nii.gz	V1	1	1.6301124	1
sub-519122653786.nii.gz	V1	1	1.6301161	1
sub-567035745011.nii.gz	V1	1	1.630125	1
116_S_0382_I1037250.nii.gz	V1	1	1.6301578	1
sub-189_ses-wave2.nii.gz	V1	1	1.6301779	1
sub-ON40757.nii.gz	V1	1	1.6301947	1
JUK_sub-75.nii.gz	V1	1	1.6302364	1
sub-OAS31324_sess-d0218_run-02.nii.gz	V1	1	1.6302375	1
AOMIC-PIOP2_sub-0065_T1w.nii.gz	V1	1	1.6302475	1
sub-697698839264.nii.gz	V1	1	1.6303062	1
PT033_WAND_sub-031.nii.gz	V1	1	1.6303427	1
JUK_sub-120.nii.gz	V1	1	1.6303831	1
AOMIC-PIOP2_sub-0018_T1w.nii.gz	V1	1	1.6303997	1
301_S_6501_I1020325.nii.gz	V1	1	1.6304237	1
PT030_OpenNeuro_ds004697_sub-10.nii.gz	V1	1	1.6304497	1
sub-CC720986.nii.gz	V1	1	1.6304522	1
168_S_6098_I925573.nii.gz	V1	1	1.6304647	1
PT030_OpenNeuro_ds005899_sub-09.nii.gz	V1	1	1.6305305	1
PT030_OpenNeuro_ds004697_sub-06.nii.gz	V1	1	1.6305443	1
sub-OAS31025_ses-d0410_run-02.nii.gz	V1	1	1.6305449	1
PT030_OpenNeuro_ds004469_sub-06.nii.gz	V1	1	1.6305702	1
PT030_OpenNeuro_ds005237_sub-026.nii.gz	V1	1	1.6305822	1
sub-959832959469.nii.gz	V1	1	1.6306288	1
116_S_0382_I1037252.nii.gz	V1	1	1.6306372	1
sub-605870296030.nii.gz	V1	1	1.6306785	1
PT030_OpenNeuro_ds002872_sub-22.nii.gz	V1	1	1.6306938	1
sub-626212764612.nii.gz	V1	1	1.6307	1
sub-137969660621.nii.gz	V1	1	1.6307105	1
AOMIC-PIOP2_sub-0014_T1w.nii.gz	V1	1	1.6307265	1
sub-315753927405.nii.gz	V1	1	1.6307304	1
AOMIC-PIOP2_sub-0191_T1w.nii.gz	V1	1	1.6307342	1
sub-OAS31081_ses-d2012_run-01.nii.gz	V1	1	1.6307511	1
sub-219201052528.nii.gz	V1	1	1.6307595	1
PT030_OpenNeuro_ds005899_sub-13.nii.gz	V1	1	1.6307708	1
070_S_6942_I1446680.nii.gz	V1	1	1.6307738	1
PT030_OpenNeuro_ds003338_sub-03.nii.gz	V1	1	1.6307882	1
sub-OAS30989_ses-d0109_run-01.nii.gz	V1	1	1.630795	1
PT030_OpenNeuro_ds005234_sub-03.nii.gz	V1	1	1.6307969	1
sub-527550273544.nii.gz	V1	1	1.6307977	1
sub-486972667341.nii.gz	V1	1	1.6308031	1
PT030_OpenNeuro_ds001894_sub-179.nii.gz	V1	1	1.6308497	1
sub-566608301162.nii.gz	V1	1	1.6308699	1
CP0209.nii.gz	V1	1	1.6308995	1
023_S_4448_I942773.nii.gz	V1	1	1.6309377	1
168_S_6131_I951181.nii.gz	V1	1	1.6309508	1
PT030_OpenNeuro_ds005126_sub-31.nii.gz	V1	1	1.6309882	1
PT030_OpenNeuro_ds004499_sub-14.nii.gz	V1	1	1.630993	1
sub-732461942615.nii.gz	V1	1	1.6310009	1
sub-575943923275.nii.gz	V1	1	1.6310189	1
sub-3537_ses-wave3.nii.gz	V1	1	1.6310705	1
sub-924175266771.nii.gz	V1	1	1.6310819	1
sub-723096670239.nii.gz	V1	1	1.6310856	1
PT030_OpenNeuro_ds003346_sub-119.nii.gz	V1	1	1.6310905	1
sub-CC620518.nii.gz	V1	1	1.6311008	1
301_S_6326_I1316573.nii.gz	V1	1	1.6311287	1
sub-674240758679.nii.gz	V1	1	1.6311325	1
sub-OAS31356_sess-d0091.nii.gz	V1	1	1.6311352	1
sub-680302874420.nii.gz	V1	1	1.6311483	1
sub-499061605207.nii.gz	V1	1	1.6311531	1
sub-199368890202.nii.gz	V1	1	1.631163	1
PT030_OpenNeuro_ds004173_sub-135.nii.gz	V1	1	1.6311682	1
PT030_OpenNeuro_ds004006_sub-17.nii.gz	V1	1	1.6311705	1
sub-CC722216.nii.gz	V1	1	1.6312081	1
sub-454545291918.nii.gz	V1	1	1.6312288	1
JUK_sub-87.nii.gz	V1	1	1.6312507	1
PT030_OpenNeuro_ds004285_sub-34.nii.gz	V1	1	1.6312531	1
PT030_OpenNeuro_ds005418_sub-27.nii.gz	V1	1	1.6313012	1
sub-OAS31208_sess-d0094.nii.gz	V1	1	1.6313255	1
PT030_OpenNeuro_ds003242_sub-14.nii.gz	V1	1	1.6313336	1
003_S_6490_I1043769.nii.gz	V1	1	1.6313697	1
PT030_OpenNeuro_ds004697_sub-15.nii.gz	V1	1	1.6313791	1
sub-OAS31243_sess-d0011.nii.gz	V1	1	1.6313998	1
sub-OAS31329_sess-d0137.nii.gz	V1	1	1.6314318	1
sub-149065190596.nii.gz	V1	1	1.6314383	1
PT030_OpenNeuro_ds003877_sub-08.nii.gz	V1	1	1.6314656	1
PT030_OpenNeuro_ds001486_sub-072.nii.gz	V1	1	1.6314898	1
sub-CC721532.nii.gz	V1	1	1.6315064	1
168_S_6371_I1352191.nii.gz	V1	1	1.6315149	1
sub-994359308124.nii.gz	V1	1	1.6315498	1
CP0247.nii.gz	V1	1	1.6315804	1
sub-335037500978.nii.gz	V1	1	1.6315914	1
CP0062.nii.gz	V1	1	1.6315919	1
AOMIC-PIOP2_sub-0168_T1w.nii.gz	V1	1	1.6316023	1
sub-OAS31087_sess-d0168_run-01.nii.gz	V1	1	1.6316204	1
941_S_6384_I1584280.nii.gz	V1	1	1.6316317	1
PT030_OpenNeuro_ds003542_sub-03.nii.gz	V1	1	1.6316514	1
PT030_OpenNeuro_ds005123_sub-015.nii.gz	V1	1	1.6316848	1
PT030_OpenNeuro_ds004956_sub-13.nii.gz	V1	1	1.6316892	1
sub-182_ses-wave1.nii.gz	V1	1	1.6316912	1
sub-OAS31392_sess-d0144.nii.gz	V1	1	1.6317185	1
141_S_6008_I839474.nii.gz	V1	1	1.6317185	1
116_S_0382_I1037249.nii.gz	V1	1	1.6317312	1
002_S_6103_I938767.nii.gz	V1	1	1.6317353	1
002_S_1280_I1140408.nii.gz	V1	1	1.6317519	1
AOMIC-PIOP2_sub-0158_T1w.nii.gz	V1	1	1.6317877	1
sub-4641_ses-wave3.nii.gz	V1	1	1.6318343	1
sub-4240_ses-wave1.nii.gz	V1	1	1.6318378	1
PT030_OpenNeuro_ds004499_sub-31.nii.gz	V1	1	1.6318396	1
PT030_OpenNeuro_ds003877_sub-11.nii.gz	V1	1	1.6318576	1
sub-475045374891.nii.gz	V1	1	1.6318581	1
PT030_OpenNeuro_ds002643_sub-36.nii.gz	V1	1	1.631901	1
sub-ON99871.nii.gz	V1	1	1.6319073	1
sub-3567_ses-wave2.nii.gz	V1	1	1.6319437	1
sub-592747222720.nii.gz	V1	1	1.6319522	1
070_S_6942_I1446679.nii.gz	V1	1	1.6319792	1
PT030_OpenNeuro_ds005234_sub-08.nii.gz	V1	1	1.6319823	1
002_S_6007_I1270100.nii.gz	V1	1	1.6319827	1
AOMIC-PIOP1_sub-0195_T1w.nii.gz	V1	1	1.6319982	1
PT030_OpenNeuro_ds004795_sub-123.nii.gz	V1	1	1.6320353	1
sub-872_ses-wave3.nii.gz	V1	1	1.6321155	1
sub-OAS31394_sess-d0056.nii.gz	V1	1	1.6321325	1
sub-2561_ses-wave2.nii.gz	V1	1	1.6321428	1
024_S_6202_I963558.nii.gz	V1	1	1.63215	1
sub-3899_ses-wave1.nii.gz	V1	1	1.6321669	1
PT030_OpenNeuro_ds002797_sub-06.nii.gz	V1	1	1.6321768	1
sub-445648235690.nii.gz	V1	1	1.6321915	1
PT030_OpenNeuro_ds000222_sub-14.nii.gz	V1	1	1.6322005	1
PT030_OpenNeuro_ds001740_sub-14.nii.gz	V1	1	1.6322331	1
sub-2117_ses-wave1.nii.gz	V1	1	1.6322547	1
PT030_OpenNeuro_ds006010_sub-21.nii.gz	V1	1	1.6322613	1
341_S_6494_I1056183.nii.gz	V1	1	1.6322893	1
PT030_OpenNeuro_ds004327_sub-05.nii.gz	V1	1	1.6323112	1
PT030_OpenNeuro_ds004662_sub-07.nii.gz	V1	1	1.6323212	1
sub-CC711027.nii.gz	V1	1	1.632332	1
PT030_OpenNeuro_ds001894_sub-021.nii.gz	V1	1	1.6323714	1
PT030_OpenNeuro_ds004173_sub-006.nii.gz	V1	1	1.6323857	1
sub-237188599607.nii.gz	V1	1	1.6323882	1
PT030_OpenNeuro_ds004516_sub-19.nii.gz	V1	1	1.6324127	1
sub-4165_ses-wave1.nii.gz	V1	1	1.6324146	1
PT030_OpenNeuro_ds000249_sub-18.nii.gz	V1	1	1.6324842	1
PT030_OpenNeuro_ds003465_sub-33.nii.gz	V1	1	1.6325021	1
PT030_OpenNeuro_ds003452_sub-10.nii.gz	V1	1	1.6325021	1
PT030_OpenNeuro_ds002236_sub-13.nii.gz	V1	1	1.6325064	1
PT030_OpenNeuro_ds003242_sub-36.nii.gz	V1	1	1.6325204	1
sub-OAS30005_ses-d0143.nii.gz	V1	1	1.6325405	1
137_S_4520_I1266559.nii.gz	V1	1	1.6325582	1
sub-OAS31081_ses-d2012_run-02.nii.gz	V1	1	1.6325604	1
sub-881_ses-wave2.nii.gz	V1	1	1.6326057	1
PT030_OpenNeuro_ds004158_sub-06.nii.gz	V1	1	1.6326115	1
AOMIC-PIOP2_sub-0093_T1w.nii.gz	V1	1	1.6326134	1
002_S_1280_I1140407.nii.gz	V1	1	1.6326194	1
sub-OAS31078_ses-d1173.nii.gz	V1	1	1.6327548	1
sub-1891_ses-wave2.nii.gz	V1	1	1.6327755	1
JUK_sub-122.nii.gz	V1	1	1.6327852	1
PT030_OpenNeuro_ds005234_sub-31.nii.gz	V1	1	1.6328163	1
CP0133.nii.gz	V1	1	1.6328276	1
sub-642917338238.nii.gz	V1	1	1.6328824	1
AOMIC-PIOP2_sub-0206_T1w.nii.gz	V1	1	1.632894	1
sub-OAS31345_sess-d0034.nii.gz	V1	1	1.6328977	1
033_S_6572_I1345109.nii.gz	V1	1	1.6329584	1
PT030_OpenNeuro_ds002886_sub-11.nii.gz	V1	1	1.6329703	1
sub-923642697698.nii.gz	V1	1	1.632991	1
sub-107989352584.nii.gz	V1	1	1.6330142	1
sub-563023335884.nii.gz	V1	1	1.6330229	1
PT030_OpenNeuro_ds004400_sub-22.nii.gz	V1	1	1.6330242	1
sub-320209332584.nii.gz	V1	1	1.6330335	1
PT030_OpenNeuro_ds004516_sub-42.nii.gz	V1	1	1.6330352	1
sub-461188424175.nii.gz	V1	1	1.6330389	1
sub-CC720304.nii.gz	V1	1	1.6330878	1
sub-279716221372.nii.gz	V1	1	1.6331315	1
035_S_6306_I988748.nii.gz	V1	1	1.6331434	1
JUK_sub-123.nii.gz	V1	1	1.633144	1
sub-213_ses-wave3.nii.gz	V1	1	1.6331661	1
CP0069.nii.gz	V1	1	1.6331981	1
sub-1868_ses-wave2.nii.gz	V1	1	1.6332072	1
PT030_OpenNeuro_ds004711_sub-044.nii.gz	V1	1	1.6332225	1
sub-717521415493.nii.gz	V1	1	1.633246	1
PT030_OpenNeuro_ds004604_sub-22.nii.gz	V1	1	1.633259	1
PT030_OpenNeuro_ds001734_sub-067.nii.gz	V1	1	1.6332638	1
sub-OAS31047_ses-d0183_run-01.nii.gz	V1	1	1.6332747	1
sub-287470725724.nii.gz	V1	1	1.6332994	1
sub-990084891928.nii.gz	V1	1	1.6333286	1
PT030_OpenNeuro_ds004400_sub-16.nii.gz	V1	1	1.6333371	1
PT030_OpenNeuro_ds004795_sub-056.nii.gz	V1	1	1.6333387	1
JUK_sub-118.nii.gz	V1	1	1.6333698	1
PT030_OpenNeuro_ds001486_sub-024.nii.gz	V1	1	1.6334304	1
023_S_6399_I1003993.nii.gz	V1	1	1.6335043	1
PT030_OpenNeuro_ds002878_sub-35.nii.gz	V1	1	1.6335301	1
PT030_OpenNeuro_ds005123_sub-028.nii.gz	V1	1	1.6335535	1
sub-865_ses-wave1.nii.gz	V1	1	1.6335539	1
131_S_6170_I997517.nii.gz	V1	1	1.633556	1
JUK_sub-113.nii.gz	V1	1	1.6335773	1
PT030_OpenNeuro_ds003542_sub-30.nii.gz	V1	1	1.6335801	1
sub-OAS31188_sess-d0081.nii.gz	V1	1	1.6335912	1
PT030_OpenNeuro_ds003346_sub-054.nii.gz	V1	1	1.6336213	1
sub-429800757560.nii.gz	V1	1	1.6336818	1
037_S_6144_I1304645.nii.gz	V1	1	1.6337109	1
037_S_6115_I940645.nii.gz	V1	1	1.6337392	1
PT030_OpenNeuro_ds004158_sub-01.nii.gz	V1	1	1.6337537	1
PT008_AdolescentBrainDevelopment_sub-31.nii.gz	V1	1	1.6337695	1
PT030_OpenNeuro_ds000245_sub-08.nii.gz	V1	1	1.633778	1
PT030_OpenNeuro_ds001415_sub-14.nii.gz	V1	1	1.6337905	1
PT030_OpenNeuro_ds003877_sub-13.nii.gz	V1	1	1.6338199	1
sub-335_ses-wave1.nii.gz	V1	1	1.6338387	1
sub-CC720180.nii.gz	V1	1	1.6338494	1
AOMIC-PIOP2_sub-0041_T1w.nii.gz	V1	1	1.6338621	1
PT030_OpenNeuro_ds001226_sub-02.nii.gz	V1	1	1.6338649	1
sub-429297879703.nii.gz	V1	1	1.633876	1
PT030_OpenNeuro_ds005123_sub-048.nii.gz	V1	1	1.6338928	1
PT030_OpenNeuro_ds003542_sub-02.nii.gz	V1	1	1.6339074	1
AOMIC-PIOP2_sub-0077_T1w.nii.gz	V1	1	1.6339228	1
sub-806994016315.nii.gz	V1	1	1.6339458	1
sub-OAS30756_ses-d1267.nii.gz	V1	1	1.6339483	1
130_S_6037_I1189614.nii.gz	V1	1	1.6339657	1
sub-3377_ses-wave1.nii.gz	V1	1	1.6339766	1
PT030_OpenNeuro_ds004712_sub-02.nii.gz	V1	1	1.633996	1
PT030_OpenNeuro_ds004604_sub-43.nii.gz	V1	1	1.6340096	1
sub-OAS30455_ses-d2887_run-02.nii.gz	V1	1	1.6340097	1
sub-571132678153.nii.gz	V1	1	1.6340122	1
PT001_ClevelandCCF_sub-22.nii.gz	V1	1	1.6340431	1
AOMIC-PIOP2_sub-0006_T1w.nii.gz	V1	1	1.6340499	1
037_S_6992_I1514331.nii.gz	V1	1	1.6340696	1
JUK_sub-116.nii.gz	V1	1	1.6341225	1
PT030_OpenNeuro_ds005405_sub-080.nii.gz	V1	1	1.6341305	1
PT030_OpenNeuro_ds003095_sub-28.nii.gz	V1	1	1.6341448	1
AOMIC-PIOP1_sub-0188_T1w.nii.gz	V1	1	1.6341815	1
sub-742853610871.nii.gz	V1	1	1.6341914	1
PT030_OpenNeuro_ds001894_sub-165.nii.gz	V1	1	1.6341944	1
CP0187.nii.gz	V1	1	1.6341985	1
AOMIC-PIOP2_sub-0146_T1w.nii.gz	V1	1	1.6342033	1
sub-357880664413.nii.gz	V1	1	1.6342348	1
PT030_OpenNeuro_ds001894_sub-160.nii.gz	V1	1	1.6342596	1
sub-299126133183.nii.gz	V1	1	1.6342617	1
007_S_4488_I1060837.nii.gz	V1	1	1.6343154	1
PT030_OpenNeuro_ds001415_sub-09.nii.gz	V1	1	1.6343253	1
sub-620369093938.nii.gz	V1	1	1.6343601	1
sub-1045_ses-wave1.nii.gz	V1	1	1.6343721	1
sub-275393428702.nii.gz	V1	1	1.6343735	1
137_S_4520_I929121.nii.gz	V1	1	1.6343749	1
PT030_OpenNeuro_ds001734_sub-071.nii.gz	V1	1	1.6343772	1
PT030_OpenNeuro_ds001796_sub-25.nii.gz	V1	1	1.6343822	1
PT030_OpenNeuro_ds006267_sub-18.nii.gz	V1	1	1.634391	1
sub-301372318959.nii.gz	V1	1	1.634409	1
AOMIC-PIOP2_sub-0219_T1w.nii.gz	V1	1	1.6344109	1
PT030_OpenNeuro_ds003416_sub-46.nii.gz	V1	1	1.634411	1
PT030_OpenNeuro_ds001814_sub-09.nii.gz	V1	1	1.6344169	1
PT030_OpenNeuro_ds003542_sub-27.nii.gz	V1	1	1.6344283	1
sub-CC720511.nii.gz	V1	1	1.6344405	1
sub-488893580166.nii.gz	V1	1	1.6344593	1
sub-386843010193.nii.gz	V1	1	1.6344703	1
036_S_6088_I1116728.nii.gz	V1	1	1.6344867	1
AOMIC-PIOP2_sub-0169_T1w.nii.gz	V1	1	1.634505	1
PT030_OpenNeuro_ds004331_sub-17.nii.gz	V1	1	1.6345314	1
sub-3102_ses-wave1.nii.gz	V1	1	1.6345624	1
PT030_OpenNeuro_ds003872_sub-12.nii.gz	V1	1	1.6345717	1
PT030_OpenNeuro_ds003416_sub-68.nii.gz	V1	1	1.6345768	1
JUK_sub-136.nii.gz	V1	1	1.6345792	1
sub-162_ses-wave1.nii.gz	V1	1	1.6345809	1
PT030_OpenNeuro_ds006267_sub-15.nii.gz	V1	1	1.6345909	1
sub-133778811441.nii.gz	V1	1	1.6346731	1
sub-334327381873.nii.gz	V1	1	1.6346755	1
sub-OAS31158_ses-d0029_run-01.nii.gz	V1	1	1.6346768	1
PT030_OpenNeuro_ds002872_sub-17.nii.gz	V1	1	1.6347361	1
PT030_OpenNeuro_ds000222_sub-70.nii.gz	V1	1	1.6347424	1
PT030_OpenNeuro_ds002886_sub-46.nii.gz	V1	1	1.6347511	1
PT030_OpenNeuro_ds000245_sub-04.nii.gz	V1	1	1.6347718	1
sub-943961074481.nii.gz	V1	1	1.6347734	1
JUK_sub-10.nii.gz	V1	1	1.6347867	1
PT030_OpenNeuro_ds003545_sub-06.nii.gz	V1	1	1.6348262	1
035_S_7030_I1527249.nii.gz	V1	1	1.6348263	1
sub-975567474439.nii.gz	V1	1	1.6348507	1
CP0188.nii.gz	V1	1	1.63489	1
sub-482425230708.nii.gz	V1	1	1.6349005	1
PT030_OpenNeuro_ds001928_sub-21.nii.gz	V1	1	1.6349329	1
sub-3025_ses-wave3.nii.gz	V1	1	1.6349386	1
JUK_sub-90.nii.gz	V1	1	1.6349556	1
sub-1178_ses-wave1.nii.gz	V1	1	1.6349818	1
PT030_OpenNeuro_ds004331_sub-04.nii.gz	V1	1	1.6350039	1
sub-200653930856.nii.gz	V1	1	1.6350145	1
PT030_OpenNeuro_ds003499_sub-85.nii.gz	V1	1	1.6350782	1
PT030_OpenNeuro_ds001486_sub-023.nii.gz	V1	1	1.635094	1
